budget,genres,popularity,revenue,runtime,vote_average,vote_count,director,release_month,release_DOW,log_revenue,log_budget,has_homepage
6.5,7,28.223163,98.410061,112.0,7.2,1149,984,1.0,2.0,4.599253325844225,2.0149030205422647,1
10.0,7,3.007816,5.164404,140.0,6.4,25,1284,1.0,2.0,1.8187914571660335,2.3978952727983707,0
10.0,12,19.865989,40.055439,95.0,4.8,448,556,7.0,4.0,3.714923324076424,2.3978952727983707,1
14.0,2,0.310513,0.439564,118.0,6.0,2,400,11.0,0.0,0.36434028996368567,2.70805020110221,0
10.0,4,19.263477,7.587485,97.0,5.8,383,953,3.0,2.0,2.1503059108220515,2.3978952727983707,1
10.0,7,4.123533,1.759252,98.0,7.0,54,190,1.0,2.0,1.014959628505241,2.3978952727983707,0
10.0,1,3.988432,1.631839,101.0,5.4,24,369,4.0,6.0,0.967682841379331,2.3978952727983707,0
20.0,17,19.494703,1.969193,105.0,6.4,365,80,1.0,0.0,1.088290198721092,3.044522437723423,0
10.0,5,16.436178,3.665069,102.0,6.5,425,1383,10.0,6.0,1.540102625186706,2.3978952727983707,1
10.0,4,14.979375,7.022728,96.0,6.1,210,325,1.0,2.0,2.08227851366659,2.3978952727983707,1
10.0,7,10.733761,21.786738,111.0,6.0,190,1391,1.0,2.0,3.1261787000600445,2.3978952727983707,0
10.0,4,4.570043,0.598645,89.0,4.8,50,470,11.0,6.0,0.4691563954445152,2.3978952727983707,0
5.0,1,6.265659,1.296184,106.0,5.6,86,701,1.0,2.0,0.8312486146191543,1.791759469228055,1
7.7,7,7.554799,1.072602,123.0,5.9,131,1046,1.0,2.0,0.7288048227390478,2.163323025660538,0
10.0,4,9.805551,0.29575,99.0,6.5,177,126,1.0,2.0,0.2590896780876789,2.3978952727983707,1
9.5,4,19.978021,17.164377,107.0,6.4,737,458,3.0,2.0,2.899462368360549,2.3513752571634776,1
9.6,7,3.588529,4.386236,144.0,6.0,24,60,3.0,2.0,1.683846810733579,2.3608540011180215,0
11.0,4,9.337388,59.827328,98.0,6.4,135,1236,12.0,4.0,4.108039161673294,2.4849066497880004,0
9.5,1,28.675891,111.584787,117.0,6.5,531,778,12.0,2.0,4.723706600005939,2.3513752571634776,1
8.9,7,17.151293,19.839492,127.0,7.5,400,870,1.0,5.0,3.0368498403884456,2.2925347571405443,0
10.5,12,11.225044,14.144,98.0,4.5,123,422,10.0,3.0,2.7176044139070217,2.4423470353692043,0
9.4,1,14.562991,60.0,163.0,7.0,140,1213,7.0,3.0,4.110873864173311,2.341805806147327,0
12.899867,4,19.747809,85.582407,121.0,7.3,406,997,1.0,2.0,4.461096642505198,2.6318792717455453,1
7.4,7,36.173598,21.817298,136.0,7.0,885,760,1.0,2.0,3.1275189325155397,2.128231705849268,0
11.0,12,94.184658,104.931801,117.0,7.9,4470,1083,1.0,2.0,4.662795500257513,2.4849066497880004,1
0.085,12,29.262427,30.859,83.0,7.2,590,1305,1.0,3.0,3.4613199166697872,0.08157998699242289,0
10.0,7,17.611971,2.995811,106.0,6.3,254,388,1.0,2.0,1.3852465623704573,2.3978952727983707,0
9.0,7,7.623979,83.30433,181.0,7.4,134,957,3.0,3.0,4.434433227864279,2.302585092994046,0
5.5,2,31.036,141.195658,130.0,6.5,562,1285,1.0,2.0,4.957203982444446,1.8718021769015913,1
7.0,4,7.720692,8.220215,110.0,7.0,118,386,12.0,3.0,2.2213983561686392,2.0794415416798357,1
9.0,7,6.717994,41.590886,118.0,6.9,66,379,6.0,1.0,3.7516402867241427,2.302585092994046,1
9.0,7,3.951041,34.57378,120.0,6.8,38,804,1.0,2.0,3.5716088496422644,2.302585092994046,1
9.0,12,27.600843,44.196684,87.0,6.3,581,1317,8.0,3.0,3.8110237213151428,2.302585092994046,0
9.0,6,14.098952,24.538513,123.0,7.3,235,878,1.0,2.0,3.2401876265131624,2.302585092994046,0
9.0,12,82.975841,108.782847,104.0,6.6,1954,527,1.0,2.0,4.6985042964710235,2.302585092994046,0
9.0,4,18.514292,23.936908,88.0,6.6,693,258,1.0,2.0,3.2163489550199285,2.302585092994046,0
26.0,5,11.233081,28.780255,118.0,6.5,201,105,1.0,2.0,3.393845590013024,3.295836866004329,0
40.6,4,34.022209,90.4,116.0,7.1,738,634,7.0,2.0,4.515245478460105,3.728100167267218,0
9.0,12,4.134327,21.510851,84.0,4.8,119,451,1.0,2.0,3.1139974596238473,2.302585092994046,0
8.5,1,8.775844,19.125401,119.0,6.4,100,205,8.0,2.0,3.001982748571956,2.2512917986064953,0
9.0,4,2.062087,4.777465,97.0,6.5,95,153,1.0,2.0,1.7539650051644922,2.302585092994046,0
9.0,4,8.738737,4.350774,79.0,6.0,41,480,1.0,2.0,1.6772412233409972,2.302585092994046,0
9.0,7,2.365328,2.955039,97.0,6.0,17,307,1.0,5.0,1.3749904621065232,2.302585092994046,0
9.0,6,9.933926,18.663238,84.0,6.8,79,746,11.0,1.0,2.9787508010557517,2.302585092994046,1
6.0,4,5.119593,14.348529,98.0,5.8,214,373,1.0,2.0,2.7310196388222665,1.9459101490553132,0
9.0,7,0.717811,0.771499,130.0,4.8,14,805,1.0,2.0,0.5718260808298632,2.302585092994046,1
5.0,7,1.458884,0.140666,86.0,6.1,7,1005,1.0,2.0,0.13161230234818533,1.791759469228055,0
9.0,4,2.009597,1.046166,97.0,4.5,12,849,1.0,2.0,0.7159677981580999,2.302585092994046,1
5.0,2,16.072466,328.203506,97.0,6.3,503,1007,1.0,2.0,5.796676118806957,1.791759469228055,0
86.0,17,18.172736,14.373825,84.0,6.3,395,594,1.0,2.0,2.732666388007986,4.465908118654584,0
8.5,12,24.750909,32.222567,97.0,6.8,538,607,1.0,2.0,3.503229373927038,2.2512917986064953,0
7.0,7,17.697042,39.462438,112.0,6.8,274,1169,1.0,2.0,3.700374086968211,2.0794415416798357,0
9.25,7,7.000949,29.174648,125.0,6.8,28,825,7.0,2.0,3.4070021016297227,2.327277705584417,0
8.5,4,11.436405,22.456509,96.0,5.6,85,274,1.0,2.0,3.1551480256734337,2.2512917986064953,0
9.0,16,14.171759,2.5,98.0,5.7,146,1130,10.0,3.0,1.252762968495368,2.302585092994046,0
12.0,7,3.604863,20.138836,122.0,6.8,50,918,2.0,3.0,3.0511119174313555,2.5649493574615367,0
8.5,15,40.28709,43.528634,100.0,6.8,1322,79,1.0,2.0,3.796132442914296,2.2512917986064953,1
22.0,7,3.809131,5.271666,104.0,3.4,38,1360,1.0,2.0,1.8360420290791188,3.1354942159291497,0
8.5,7,9.230073,4.440055,119.0,6.8,107,549,5.0,0.0,1.6937891711108601,2.2512917986064953,1
12.0,7,14.719886,42.34536,145.0,7.7,232,718,12.0,3.0,3.769199661742337,2.5649493574615367,1
9.0,1,28.540614,6.10872,106.0,6.6,671,513,1.0,2.0,1.9613221994787453,2.302585092994046,0
8.0,2,0.034259,1.997807,126.0,7.0,17,650,4.0,1.0,1.0978810213573322,2.1972245773362196,0
6.5,7,6.787967,22.889018,124.0,7.1,154,729,1.0,2.0,3.173418855428001,2.0149030205422647,0
7.7,15,3.353176,46.0,159.0,7.2,79,85,1.0,2.0,3.8501476017100584,2.163323025660538,1
8.25,7,7.973109,30.0,171.0,7.0,63,855,8.0,5.0,3.4339872044851463,2.224623551524334,0
8.0,17,121.463076,213.928762,154.0,8.3,8428,1039,8.0,2.0,5.370306633687707,2.1972245773362196,0
8.5,5,89.095538,38.697217,117.0,7.6,3395,241,1.0,2.0,3.6812810844803043,2.2512917986064953,1
8.5,4,2.62082,5.001655,104.0,5.1,107,559,1.0,2.0,1.7920352645263686,2.2512917986064953,0
8.2,7,37.960289,286.214286,174.0,7.4,941,1116,2.0,2.0,5.660228578276793,2.2192034840549946,0
8.0,4,21.735068,69.821334,111.0,6.1,321,1135,9.0,0.0,4.260160282993222,2.1972245773362196,0
8.0,4,14.793177,100.523181,102.0,7.5,1686,672,1.0,2.0,4.620287156642585,2.1972245773362196,1
8.0,5,51.109279,52.287414,89.0,7.8,1522,1095,1.0,2.0,3.975700168203092,2.1972245773362196,0
5.0,12,45.490374,82.719885,113.0,7.1,1777,255,1.0,2.0,4.427476523950482,1.791759469228055,0
8.0,5,26.356697,43.0,111.0,7.2,561,338,1.0,2.0,3.784189633918261,2.1972245773362196,0
8.0,4,3.501158,27.362712,109.0,7.0,31,1080,5.0,4.0,3.345075324736465,2.1972245773362196,0
8.0,4,33.372828,39.187783,100.0,7.0,1261,678,1.0,2.0,3.6935630439637124,2.1972245773362196,1
8.0,4,37.821106,26.049082,94.0,6.1,1004,1315,1.0,2.0,3.2976530675631928,2.1972245773362196,0
6.5,2,25.289665,81.974493,142.0,6.5,456,1016,12.0,4.0,4.418533247313191,2.0149030205422647,1
14.0,12,14.730796,18.090181,112.0,6.4,291,1373,1.0,2.0,2.9491741190965843,2.70805020110221,0
8.0,7,4.482714,22.593409,91.0,5.8,62,652,1.0,6.0,3.16096739336472,2.1972245773362196,0
8.0,7,4.932893,18.948425,112.0,6.7,81,341,1.0,2.0,2.993150192850944,2.1972245773362196,1
8.0,4,7.894489,17.46002,82.0,6.4,177,1275,1.0,2.0,2.915607312497738,2.1972245773362196,0
8.0,4,13.987772,29.010817,97.0,5.2,99,671,1.0,2.0,3.4015578833402826,2.1972245773362196,1
7.0,17,45.310443,34.266564,102.0,7.3,2066,838,1.0,2.0,3.5629353195987328,2.0794415416798357,0
8.0,7,9.799177,16.856124,93.0,6.1,181,895,12.0,6.0,2.882346530619232,2.1972245773362196,0
8.0,1,5.069095,12.6713,116.0,6.5,42,375,6.0,2.0,2.615298744970659,2.1972245773362196,0
8.0,1,13.517017,10.629321,118.0,5.9,261,1339,1.0,2.0,2.453529581335219,2.1972245773362196,1
8.0,4,45.395839,74.952305,92.0,6.7,2210,1376,10.0,5.0,4.330105577495022,2.1972245773362196,1
8.0,7,5.93923,8.279017,92.0,6.6,148,354,1.0,2.0,2.2277556144633395,2.1972245773362196,0
8.0,4,11.837067,10.13,104.0,5.7,134,601,1.0,2.0,2.4096441652874536,2.1972245773362196,1
8.0,3,21.024346,5.659286,90.0,7.0,459,174,1.0,2.0,1.8960122715979872,2.1972245773362196,1
8.0,4,7.235794,18.124262,129.0,7.0,97,908,5.0,1.0,2.9509577907327604,2.1972245773362196,1
8.0,1,8.403859,2.275557,79.0,5.7,95,818,1.0,2.0,1.1864879309617529,2.1972245773362196,0
8.0,4,13.143045,6.49124,101.0,6.9,672,1153,6.0,0.0,2.0137343378986614,2.1972245773362196,1
8.0,7,8.717235,0.589304,106.0,6.7,21,1239,1.0,2.0,0.463296184548779,2.1972245773362196,0
8.0,4,35.735689,63.464861,104.0,7.3,1254,616,7.0,1.0,4.166120284651681,2.1972245773362196,0
8.0,7,7.433574,0.852872,112.0,5.9,63,283,1.0,2.0,0.6167368677451317,2.1972245773362196,1
8.0,7,4.090382,0.458232,99.0,5.8,18,862,1.0,2.0,0.37722474301293824,2.1972245773362196,0
8.0,15,5.244518,0.426224,91.0,6.6,135,48,7.0,6.0,0.3550303924048492,2.1972245773362196,1
8.0,1,10.791954,3.453043,98.0,6.4,215,680,1.0,2.0,1.4935876827043506,2.1972245773362196,1
8.0,1,3.942464,0.143451,107.0,6.3,24,1106,1.0,2.0,0.1340508826662021,2.1972245773362196,0
8.0,16,39.338097,0.553171,124.0,7.8,773,724,1.0,2.0,0.4402986475704983,2.1972245773362196,1
22.0,7,12.893219,0.413454,97.0,5.8,103,630,1.0,2.0,0.346036354289808,3.1354942159291497,0
8.0,7,0.983484,2.019009,124.0,6.1,17,167,1.0,2.0,1.1049286318398344,2.1972245773362196,1
7.8,17,11.000654,22.441323,102.0,6.4,153,402,1.0,2.0,3.1545004050955456,2.174751721484161,1
7.5,4,19.585801,145.793296,99.0,7.0,350,148,1.0,2.0,4.989025447562688,2.1400661634962708,0
7.5,5,17.318839,32.392047,91.0,6.5,240,1215,1.0,2.0,3.5083177578566143,2.1400661634962708,0
6.5,4,29.01153,24.793509,92.0,7.1,664,555,5.0,0.0,3.2501228711264263,2.0149030205422647,0
10.2,12,20.745052,35.619521,93.0,5.6,453,364,8.0,0.0,3.6005814588768192,2.4159137783010487,0
7.5,7,16.990308,26.096852,100.0,6.8,409,786,1.0,2.0,3.299417558776662,2.1400661634962708,1
10.284523,4,4.820166,11.588205,104.0,5.7,75,42,1.0,2.0,2.5327602644206837,2.4234321408781545,0
6.5,1,8.526635,12.633747,105.0,6.8,142,596,1.0,2.0,2.612548116218617,2.0149030205422647,0
7.5,4,1.369528,4.24587,102.0,4.5,7,983,1.0,2.0,1.6574411003522729,2.1400661634962708,0
7.5,7,0.571663,3.347647,110.0,6.1,7,1149,1.0,2.0,1.4696347792106104,2.1400661634962708,1
8.0,4,14.652342,10.848783,92.0,5.7,192,907,3.0,0.0,2.4722251618851496,2.1972245773362196,1
8.0,7,7.802245,5.634828,113.0,6.2,132,1122,1.0,2.0,1.8923327443132698,2.1972245773362196,1
7.5,7,25.281197,19.0,107.0,7.5,841,320,11.0,0.0,2.995732273553991,2.1400661634962708,1
7.0,17,38.150787,1.333124,117.0,6.4,887,947,8.0,5.0,0.8472081420769221,2.0794415416798357,1
7.3,17,16.829837,10.329747,103.0,6.7,348,248,11.0,2.0,2.427431744693507,2.1162555148025524,0
7.5,4,19.782725,231.411584,96.0,7.0,2244,555,5.0,5.0,5.448509868830195,2.1400661634962708,1
7.2,2,34.634181,116.019547,120.0,6.3,553,469,1.0,2.0,4.7623409892194575,2.1041341542702074,1
6.0,7,143.659698,245.066411,175.0,8.4,5893,391,1.0,2.0,5.5056014629134316,1.9459101490553132,1
4.0,7,18.422323,92.921203,95.0,6.1,302,6,1.0,2.0,4.5424561647711785,1.6094379124341003,0
7.5,4,45.610993,60.722734,95.0,7.2,2904,808,1.0,2.0,4.122652323338253,2.1400661634962708,1
7.0,7,17.681707,116.7,121.0,7.1,281,549,1.0,2.0,4.768139014266231,2.0794415416798357,0
7.0,7,35.897151,167.221571,110.0,6.1,1040,1253,1.0,2.0,5.125281985451568,2.0794415416798357,1
7.0,2,30.465138,161.777836,121.0,6.4,533,469,5.0,0.0,5.092386301794066,2.0794415416798357,1
6.6,4,4.492455,37.71061,112.0,6.0,56,1157,6.0,6.0,3.6561137226674125,2.028148247292285,1
7.0,7,17.717681,54.6,93.0,6.8,273,434,1.0,2.0,4.018183201256536,2.0794415416798357,1
7.0,5,17.434862,49.08483,114.0,6.8,384,107,1.0,2.0,3.913718167828158,2.0794415416798357,1
7.0,17,25.511217,25.405445,104.0,6.8,881,1109,1.0,2.0,3.2735702388856636,2.0794415416798357,0
9.0,2,12.268143,25.0,119.0,6.6,269,857,1.0,2.0,3.258096538021482,2.302585092994046,0
7.0,2,30.214716,97.572,125.0,6.3,524,469,1.0,5.0,4.590787245620638,2.0794415416798357,1
7.0,1,6.872784,20.256975,96.0,4.9,50,228,12.0,4.0,3.056685076807124,2.0794415416798357,0
7.0,12,14.741589,36.433975,89.0,4.4,216,841,8.0,4.0,3.6225787145144124,2.0794415416798357,0
7.0,4,5.500324,14.702438,92.0,6.3,66,293,1.0,2.0,2.7538159869227465,2.0794415416798357,0
0.7,5,29.761163,17.986781,103.0,7.2,691,1080,1.0,2.0,2.9437430001871427,0.5306282510621704,1
7.0,7,2.772178,14.011454,97.0,6.2,17,885,1.0,2.0,2.70881350970806,2.0794415416798357,0
7.0,12,19.301432,16.829545,89.0,6.0,306,1097,11.0,1.0,2.8808569127608807,2.0794415416798357,1
7.0,4,23.612409,31.430334,105.0,6.6,483,604,2.0,1.0,3.4790942193719574,2.0794415416798357,0
7.0,15,8.079046,14.618727,116.0,7.0,139,449,10.0,3.0,2.7484706430110055,2.0794415416798357,1
7.0,7,14.672151,8.373585,164.0,7.0,201,837,12.0,3.0,2.2378956271315595,2.0794415416798357,0
7.0,15,2.627232,7.292175,96.0,5.6,30,862,1.0,2.0,2.1153122990300415,2.0794415416798357,0
7.0,1,2.206097,4.720371,113.0,6.7,14,919,12.0,1.0,1.7440336634282387,2.0794415416798357,0
7.0,7,3.721858,29.38532,192.0,7.4,64,1396,12.0,5.0,3.413959597044122,2.0794415416798357,0
7.0,7,7.051521,2.062066,104.0,6.1,56,989,1.0,2.0,1.119089851542713,2.0794415416798357,0
7.0,7,21.276864,6.038942,112.0,7.4,677,799,1.0,2.0,1.9514578747852565,2.0794415416798357,1
7.0,4,2.550045,1.246141,100.0,4.5,31,230,8.0,3.0,0.8092136326182625,2.0794415416798357,0
7.0,4,7.155519,1.429299,106.0,5.7,20,122,1.0,2.0,0.8876027383686025,2.0794415416798357,0
7.0,7,13.635828,0.382946,106.0,6.7,212,1208,1.0,2.0,0.3242160063671784,2.0794415416798357,1
7.0,15,8.184588,0.573335,103.0,7.1,164,1020,2.0,1.0,0.4531975702508272,2.0794415416798357,1
7.0,4,2.26778,0.453079,108.0,5.9,29,1192,1.0,4.0,0.37368475337854656,2.0794415416798357,1
7.0,7,3.120016,1.310673,170.0,6.7,41,24,1.0,2.0,0.8375388240932075,2.0794415416798357,0
7.0,3,5.33861,12.4,76.0,5.1,47,1359,11.0,5.0,2.5952547069568657,2.0794415416798357,0
7.0,2,8.591387,8.9,97.0,6.9,140,1101,11.0,0.0,2.2925347571405443,2.0794415416798357,0
6.9,4,26.181753,7.993039,102.0,7.4,583,1074,1.0,2.0,2.196450833629302,2.066862759472976,0
6.9,12,25.613197,44.287131,101.0,5.6,555,829,1.0,2.0,3.813022908244308,2.066862759472976,0
6.8,7,21.285206,7.103838,130.0,7.9,479,317,4.0,4.0,2.0923377766182454,2.0541237336955462,1
6.5,12,60.225219,255.273813,99.0,5.6,1517,649,2.0,0.0,5.546246454915495,2.0149030205422647,1
6.5,5,17.705671,57.504069,112.0,7.4,364,653,12.0,5.0,4.069096307374491,2.0149030205422647,0
6.5,7,6.847099,54.215416,108.0,6.8,116,796,1.0,2.0,4.011242189655263,2.0149030205422647,0
6.5,12,11.208769,31.899,105.0,6.8,157,141,1.0,2.0,3.4934422621726067,2.0149030205422647,0
6.5,5,11.142389,28.451622,98.0,7.0,196,343,9.0,5.0,3.3827489849816255,2.0149030205422647,0
6.5,4,11.885221,13.368437,88.0,5.1,128,948,7.0,6.0,2.665033925908013,2.0149030205422647,0
6.5,16,12.524953,12.376563,131.0,7.0,190,1116,12.0,4.0,2.5935041457675783,2.0149030205422647,0
6.5,7,40.688426,17.693675,100.0,7.0,875,1241,2.0,3.0,2.9281852313519643,2.0149030205422647,1
6.5,7,24.0034,11.850214,105.0,7.0,559,846,1.0,2.0,2.5533604648990553,2.0149030205422647,1
6.5,7,2.639106,2.025032,100.0,8.0,6,1231,1.0,2.0,1.1069216699392495,2.0149030205422647,1
6.5,7,16.574756,2.40151,116.0,6.5,305,1401,1.0,2.0,1.2242194506781219,2.0149030205422647,1
6.5,15,5.483531,1.548955,96.0,6.8,45,876,1.0,2.0,0.9356834712561913,2.0149030205422647,0
6.5,7,8.432401,1.521261,113.0,7.1,119,966,1.0,2.0,0.9247591731919876,2.0149030205422647,1
6.4,1,74.234793,78.3712,108.0,7.3,4128,525,1.0,2.0,4.37413558205111,2.0014800002101243,1
4.8,4,11.086001,79.38488,121.0,7.4,586,1389,9.0,1.0,4.386826098797985,1.7578579175523736,1
4.0,4,14.961629,14.237,91.0,7.3,267,243,1.0,2.0,2.7237266804872178,1.6094379124341003,0
6.0,15,16.139771,2.122561,94.0,6.8,392,745,1.0,2.0,1.1386534984552805,1.9459101490553132,0
6.0,15,67.608041,181.81377,110.0,7.2,1581,1050,7.0,4.0,5.208467984410592,1.9459101490553132,0
6.0,7,49.802914,138.530565,120.0,7.5,1205,963,1.0,2.0,4.938283681204309,1.9459101490553132,0
6.0,6,16.20985,119.114517,122.0,6.8,397,878,1.0,2.0,4.788445596052672,1.9459101490553132,0
6.0,11,24.499996,102.308889,110.0,7.4,650,441,1.0,2.0,4.637723422762294,1.9459101490553132,0
6.0,4,59.961523,102.272727,139.0,7.4,1183,1113,1.0,2.0,4.6373733238418815,1.9459101490553132,0
6.0,5,23.431117,43.656822,152.0,7.0,389,1116,1.0,2.0,3.7990070840054195,1.9459101490553132,0
6.0,4,15.929648,39.846344,98.0,6.6,365,478,1.0,2.0,3.7098173191367976,1.9459101490553132,0
6.0,4,5.537646,25.05964,106.0,7.1,34,1080,1.0,2.0,3.2603877573265305,1.9459101490553132,0
6.0,7,64.025031,23.341568,106.0,8.1,3254,152,1.0,2.0,3.192185506191112,1.9459101490553132,1
8.0,12,12.654051,22.168359,89.0,5.5,245,1226,11.0,2.0,3.1427875115943014,2.1972245773362196,0
5.0,4,35.108498,38.275483,92.0,5.9,858,1362,1.0,2.0,3.6706004819654936,1.791759469228055,0
6.0,7,40.196514,44.703995,109.0,7.3,1000,262,7.0,2.0,3.8221857120225406,1.9459101490553132,1
6.0,19,7.60445,20.4,144.0,6.2,37,749,1.0,2.0,3.0633909220278057,1.9459101490553132,0
6.0,16,24.351305,50.2447,99.0,6.9,703,617,1.0,2.0,3.9366121980367095,1.9459101490553132,1
6.0,4,12.601677,18.197398,89.0,4.4,91,404,8.0,2.0,2.9547747490166247,1.9459101490553132,1
12.716953,5,7.077505,18.81472,113.0,6.3,128,1166,1.0,2.0,2.9864250958335004,2.6186325130852093,0
6.0,4,4.053017,18.750246,91.0,6.6,74,204,1.0,2.0,2.983165946965762,1.9459101490553132,0
6.0,4,15.639016,58.0,99.0,6.5,354,1009,1.0,2.0,4.07753744390572,1.9459101490553132,0
6.0,5,3.89204,12.0,98.0,5.4,32,1151,1.0,2.0,2.5649493574615367,1.9459101490553132,0
6.0,7,26.286954,48.02797,121.0,7.4,558,741,1.0,0.0,3.8923909515834882,1.9459101490553132,0
5.0,12,8.008844,11.642254,96.0,5.2,183,332,12.0,6.0,2.5370446956059034,1.791759469228055,0
5.0,4,12.68514,9.20647,100.0,6.5,320,1074,1.0,2.0,2.323021832923797,1.791759469228055,0
6.0,6,0.041651,7.518876,42.0,8.0,3,565,1.0,2.0,2.1422844072557425,1.9459101490553132,0
6.0,4,3.561198,6.85245,101.0,6.1,44,1085,1.0,2.0,2.060825585011475,1.9459101490553132,0
6.0,7,14.988746,13.231461,96.0,6.4,379,143,7.0,0.0,2.6554550772461316,1.9459101490553132,1
6.0,7,6.497285,6.670712,104.0,6.9,113,1054,6.0,2.0,2.0374094402754945,1.9459101490553132,0
6.0,1,19.411141,19.560274,96.0,6.8,372,642,7.0,3.0,3.0233607673464116,1.9459101490553132,1
7.0,4,7.034618,6.230276,94.0,4.8,48,313,1.0,2.0,1.9782772097159131,2.0794415416798357,1
6.0,7,26.218912,10.409377,97.0,7.1,817,1206,1.0,2.0,2.434435561156289,1.9459101490553132,1
5.5,7,15.015271,5.483299,120.0,6.4,300,1399,1.0,2.0,1.8692294857525036,1.8718021769015913,0
6.0,4,5.696491,4.398989,95.0,5.5,52,828,5.0,6.0,1.6862117138197386,1.9459101490553132,0
6.0,1,5.411243,3.283371,99.0,6.9,29,1196,1.0,2.0,1.454740316408773,1.9459101490553132,0
6.0,7,6.27257,2.944752,94.0,6.6,111,116,1.0,2.0,1.3723860879364913,1.9459101490553132,0
6.0,4,4.148253,2.025238,95.0,6.0,44,267,1.0,2.0,1.1069897660738284,1.9459101490553132,1
6.244087,2,14.970654,0.638641,145.0,7.6,259,1162,1.0,2.0,0.49386723977224556,1.9801855498883083,0
6.0,7,7.161051,2.899975,99.0,6.2,94,678,3.0,4.0,1.3609701428586447,1.9459101490553132,1
6.0,1,1.478505,0.869325,107.0,4.6,17,1270,8.0,1.0,0.6255774031369817,1.9459101490553132,0
6.0,7,0.215464,0.399611,97.0,4.7,12,1079,1.0,2.0,0.33619434086890776,1.9459101490553132,1
0.134005,7,2.260315,1.332231,104.0,5.3,22,1369,1.0,2.0,0.8468253201862381,0.12575561446691583,1
5.952,12,18.119265,2.120439,87.0,7.1,454,272,4.0,5.0,1.1379736970515582,1.9390293879630909,0
5.3,7,13.034602,3.897799,122.0,7.0,266,232,1.0,2.0,1.588785920529905,1.840549633397487,0
4.0,7,5.013575,0.530048,103.0,6.8,66,833,1.0,2.0,0.42529910746125554,1.6094379124341003,1
5.8,1,4.49029,6.8,133.0,7.2,72,625,1.0,2.0,2.0541237336955462,1.916922612182061,0
6.0,1,11.81832,27.165581,108.0,6.8,167,1037,11.0,1.0,3.3381007005734666,1.9459101490553132,0
3.500159,4,22.054546,76.578641,112.0,6.2,578,467,11.0,0.0,4.351292144456997,1.5041127294854,1
5.8,1,3.201886,7.0,95.0,4.2,10,1038,1.0,0.0,2.0794415416798357,1.916922612182061,1
5.6,17,22.341462,18.46968,85.0,6.4,489,557,1.0,2.0,2.9688583837071842,1.8870696490323797,1
5.5,4,28.500913,159.616327,129.0,7.9,622,441,1.0,2.0,5.079018458860944,1.8718021769015913,0
5.5,7,10.439971,58.972904,123.0,6.8,207,501,1.0,2.0,4.093892860220111,1.8718021769015913,0
5.5,19,19.127239,15.7,105.0,7.4,278,214,1.0,2.0,2.8154087194227095,1.8718021769015913,0
5.5,4,2.141143,4.865,95.0,3.3,16,1385,6.0,4.0,1.7690024821054389,1.8718021769015913,1
4.361898,4,2.080741,3.031801,92.0,5.6,28,1403,6.0,4.0,1.3942131743923314,1.6793180168801285,1
5.0,5,7.79068,2.466444,104.0,6.2,73,526,1.0,2.0,1.2431292846471023,1.791759469228055,0
6.5,7,15.580335,37.295445,120.0,7.6,292,1210,1.0,2.0,3.6453309596100096,2.0149030205422647,0
2.2,7,5.206967,11.502151,157.0,7.2,97,1045,1.0,2.0,2.5259007095041905,1.1631508098056809,0
5.5,7,5.033065,5.0,120.0,5.9,45,783,7.0,2.0,1.791759469228055,1.8718021769015913,0
4.0,12,42.187986,152.925093,92.0,6.3,1251,263,1.0,2.0,5.036466074987444,1.6094379124341003,0
15.0,17,53.698683,108.286421,103.0,6.8,2468,247,10.0,0.0,4.693972151416981,2.772588722239781,1
5.0,6,14.752587,64.282312,87.0,6.1,345,574,1.0,2.0,4.178721126695363,1.791759469228055,0
4.9,12,48.170508,44.107032,81.0,6.3,1129,276,1.0,2.0,3.809038154531729,1.7749523509116738,1
5.0,12,29.15813,205.703818,83.0,5.9,669,487,1.0,2.0,5.331286937731452,1.791759469228055,1
5.0,12,56.30466,103.590271,89.0,4.9,983,1257,1.0,2.0,4.650050535832712,1.791759469228055,0
5.0,12,17.304055,44.793222,96.0,6.5,354,208,1.0,2.0,3.8241360889019758,1.791759469228055,0
5.5,4,9.59729,99.067206,115.0,7.5,205,377,1.0,2.0,4.6058420202569,1.8718021769015913,0
5.0,12,20.326337,142.817992,95.0,5.2,563,487,1.0,2.0,4.968548555680064,1.791759469228055,0
4.1,7,4.028875,36.0,135.0,6.4,42,489,1.0,2.0,3.6109179126442243,1.62924053973028,0
5.0,4,6.470766,41.833347,113.0,6.7,137,118,1.0,2.0,3.757316934733262,1.791759469228055,0
11.0,12,16.856231,34.872033,89.0,5.1,272,1042,5.0,3.0,3.579957966826882,2.4849066497880004,0
8.0,5,19.683187,60.378584,110.0,7.0,485,978,1.0,2.0,4.1170609795217725,2.1972245773362196,0
5.0,2,9.358197,28.2,127.0,6.8,157,1068,1.0,2.0,3.374168709274236,1.791759469228055,0
5.0,12,19.984477,86.362372,84.0,5.2,449,201,1.0,2.0,4.4700646636426375,1.791759469228055,0
5.0,7,30.271066,26.010864,124.0,7.9,719,288,2.0,6.0,3.29623915544545,1.791759469228055,0
5.0,7,59.454473,55.198285,117.0,7.9,2886,566,7.0,1.0,4.028886240419787,1.791759469228055,0
3.3,17,20.304235,64.110728,83.0,5.1,505,279,1.0,2.0,4.176089328264438,1.4586150226995167,1
9.0,14,60.715151,39.723096,113.0,8.1,4028,206,11.0,4.0,3.7067954007862087,2.302585092994046,1
